pupilid,wordscore,sentscore,letterscore,spellscore,additions_score,substractions_score,multiplications_score
10081031,0,0,38,3,5,5,0
10081032,0,0,17,0,3,4,2
10081034,0,7,8,0,3,5,0
10081035,2,0,4,0,3,2,1
10081036,1,2,32,0,2,6,0
10081038,0,2,24,2,5,6,2
10081039,2,0,36,0,4,4,0
10081042,0,0,0,0,0,0,0
10081045,8,6,20,0,2,2,0
10081046,0,0,10,0,2,2,0
10081049,24,7,45,7,4,4,0
10081050,0,2,23,1,5,6,3
10081052,0,7,0,0,3,5,0
10081058,2,4,21,2,5,5,0
10081064,4,8,19,0,4,3,0
10081067,0,0,0,0,3,2,0
10081071,0,4,0,0,3,0,0
10081073,0,7,46,0,3,2,0
10081076,0,4,18,0,6,3,2
10081080,0,0,39,4,6,1,3
10081082,0,0,26,0,3,1,0
10081085,4,0,6,0,4,1,0
10081086,0,0,7,0,0,0,0
10081088,0,0,6,0,3,1,0
10081090,0,1,5,0,4,3,1
10081092,0,8,0,0,0,0,0
10081093,0,0,22,0,3,5,1
10081094,0,6,11,0,4,1,0
10081096,15,0,20,9,6,3,2
10081097,4,4,6,0,0,0,1
10081099,0,0,12,0,3,1,0
10081100,8,8,24,1,4,4,1
10081101,10,0,14,0,0,0,0
10081105,0,0,18,0,1,2,0
10081112,0,0,26,0,0,0,3
10081116,0,4,27,7,2,2,0
10081117,0,0,0,0,3,3,0
10081118,6,0,10,0,3,4,3
10081120,0,8,11,0,2,2,0
10081125,0,2,35,2,2,4,0
10081130,0,0,30,0,0,0,0
10101002,2,0,13,0,0,0,0
10101007,22,13,59,8,5,6,0
10101009,18,14,29,5,3,2,0
10101015,0,4,8,0,3,2,0
10101020,0,6,6,0,3,0,0
10101021,12,19,32,8,3,2,0
10101024,2,0,7,0,1,0,0
10101025,16,28,39,7,6,6,1
10101027,20,20,37,9,3,2,0
10101028,0,1,1,0,0,0,0
10101031,0,5,29,1,3,3,0
10101032,24,7,56,7,3,2,0
10101034,14,0,5,4,5,2,2
10101035,10,14,14,4,2,0,0
10101036,6,0,7,3,4,1,2
10101037,22,17,29,7,5,3,1
10101040,22,9,29,8,4,3,0
10101041,12,0,15,0,4,3,0
10101043,24,31,70,9,4,4,0
10101044,22,9,42,9,2,1,1
10101046,0,1,1,0,0,0,0
10101050,0,0,5,0,0,0,0
10101058,12,24,48,8,3,3,3
10101062,2,0,31,3,3,4,0
10101063,12,0,22,6,1,1,0
10101065,22,11,40,8,3,2,1
10101066,6,2,18,0,0,1,0
10101067,24,7,63,5,5,5,0
10101068,18,1,30,4,3,3,0
10101070,0,0,2,0,1,0,0
10101073,22,28,31,6,6,3,0
10101076,0,6,8,0,0,0,0
10101077,8,0,5,0,0,1,0
10101081,0,6,22,1,2,0,0
10101083,20,0,23,4,4,6,0
10101084,20,21,32,0,6,5,3
10101086,20,8,55,9,4,2,2
10101088,0,0,26,0,0,0,0
10101089,0,0,0,0,0,0,0
10101090,0,4,4,0,0,0,0
10101094,0,4,0,0,1,2,0
10101098,0,0,22,0,4,1,0
10101105,5,0,6,0,0,1,0
10101107,0,0,12,0,3,1,0
10101111,22,14,65,9,3,2,1
10101112,22,26,70,8,5,4,2
10101115,0,2,23,5,7,0,0
10101116,0,0,10,0,3,1,0
10101126,2,0,24,0,0,1,0
10101127,0,0,4,0,0,0,0
10101128,0,0,12,0,3,0,0
10101130,0,0,3,0,0,0,0
10101131,0,2,29,5,2,0,1
10101134,4,0,1,0,0,0,0
10101136,0,0,5,0,3,0,0
10121001,4,0,10,0,0,0,0
10121002,0,0,13,1,3,1,0
10121003,0,0,1,2,3,1,0
10121004,6,0,5,0,3,0,0
10121005,0,0,21,0,5,5,0
10121006,0,4,42,2,1,2,0
10121007,6,3,12,0,4,2,0
10121011,0,0,19,2,4,1,0
10121012,6,6,7,0,0,0,0
10121013,2,0,15,1,3,5,4
10121014,0,0,33,2,3,3,2
10121015,0,0,19,1,5,1,1
10121016,0,0,12,0,3,0,0
10121017,2,4,12,0,2,1,0
10121018,2,0,10,0,2,6,1
10121019,0,0,1,0,3,4,0
10121020,2,2,35,0,5,5,1
10121021,2,0,31,4,5,5,0
10121022,8,2,28,2,4,5,3
10121023,0,4,25,0,1,1,0
10121024,18,4,34,1,6,6,0
10121025,7,5,25,5,4,3,2
10121026,0,0,33,0,5,4,0
10121027,0,0,29,2,1,1,0
10121028,0,0,10,0,3,3,0
10121029,4,0,50,3,8,6,2
10121030,0,12,36,1,3,4,2
10121031,18,5,36,7,6,5,0
10121032,2,0,54,0,3,1,0
10121033,0,4,32,2,3,5,0
10121034,2,0,38,1,2,2,0
10121036,24,9,38,8,7,4,2
10121037,0,2,30,0,3,2,0
10121038,0,0,49,0,5,5,3
10121039,0,0,43,0,4,5,1
10121040,20,23,69,7,6,3,1
10121041,8,3,65,3,7,5,3
10121042,2,0,26,0,5,6,0
10121043,20,38,70,8,7,5,3
10121046,18,8,52,8,6,2,0
10121047,24,14,70,7,8,5,5
10131002,0,8,26,0,4,6,1
10131004,0,0,11,0,2,1,0
10131005,12,0,11,0,3,4,0
10131007,3,1,0,0,4,3,0
10131008,6,0,9,0,3,5,0
10131009,0,0,38,0,3,5,0
10131010,0,0,15,0,3,3,0
10131012,2,0,24,0,5,5,1
10131013,0,0,0,0,1,3,0
10131014,0,5,17,1,5,4,1
10131015,0,0,0,0,3,2,0
10131016,1,1,39,2,5,6,2
10131017,0,0,16,0,2,1,0
10131019,0,1,11,0,2,5,0
10131020,0,0,19,1,5,5,0
10131021,0,8,0,0,3,1,0
10131024,0,2,36,1,5,4,2
10131026,0,0,23,0,0,1,0
10131029,0,0,0,0,0,1,0
10131030,0,8,40,1,4,4,0
10131031,0,7,0,0,3,3,0
10131038,2,0,14,1,5,6,0
10131040,8,0,36,1,5,6,0
10131041,4,0,22,0,4,5,0
10131043,2,3,30,0,3,3,0
10131044,2,4,8,0,6,6,3
10131045,8,0,0,0,0,0,0
10131046,4,2,10,0,3,5,0
10131049,4,0,11,0,4,1,0
10131052,16,0,47,2,4,5,3
10131053,4,0,15,0,4,5,3
10131054,6,3,10,1,4,4,2
10131055,0,8,14,0,3,4,0
10131056,0,0,40,0,6,6,3
10131057,0,10,0,0,2,2,0
10131058,6,0,21,0,4,5,3
10131059,0,8,9,0,5,5,0
10131062,6,2,16,1,5,3,0
10131063,0,0,11,0,2,2,0
10131064,0,0,11,0,3,3,0
10131068,8,12,18,0,6,5,2
10131071,0,5,6,0,1,0,0
10131072,6,0,0,0,1,0,0
10131073,3,7,0,1,4,1,0
10131074,10,0,0,0,2,0,0
10131075,0,0,0,0,0,0,0
10131076,0,3,1,0,0,0,0
10141002,0,0,43,3,1,2,0
10141003,4,0,23,1,2,1,0
10141004,3,3,8,0,2,1,0
10141005,0,0,9,0,7,5,0
10141006,0,0,13,0,3,1,0
10141007,10,1,3,0,1,0,0
10141008,2,0,6,0,2,0,0
10141010,0,0,11,0,3,2,0
10141011,0,0,5,0,3,0,0
10141013,0,3,3,0,4,3,0
10141014,0,0,8,0,1,2,0
10141016,0,7,36,1,4,3,0
10141018,0,0,0,0,1,0,0
10141019,1,0,18,1,1,0,0
10141020,6,0,0,0,1,3,2
10141021,0,0,9,1,2,3,3
10141022,5,3,0,0,5,6,1
10141023,0,0,42,0,4,6,4
10141025,0,0,33,4,3,3,1
10141027,0,0,10,0,4,1,0
10141028,6,1,30,0,4,5,1
10141030,0,0,28,0,0,1,0
10141031,0,0,3,1,4,3,2
10141032,2,0,15,0,3,5,2
10141034,3,3,4,0,1,1,0
10141035,6,1,12,0,0,0,0
10141036,6,0,9,0,4,1,3
10141037,7,7,12,0,5,6,2
10141041,4,7,18,0,5,5,3
10141042,0,0,10,0,2,0,0
10141043,0,0,0,0,3,1,1
10141044,0,0,20,0,4,5,3
10141045,6,1,11,0,0,4,0
10141047,6,0,24,0,6,3,0
10141048,0,0,6,0,4,0,0
10141049,0,0,9,0,5,5,0
10141050,0,0,14,0,3,5,1
10141052,3,0,25,2,5,5,0
10141055,0,0,22,0,0,5,0
10141056,1,0,35,3,5,5,3
10141057,4,0,16,0,4,6,0
10141058,1,0,44,1,5,6,2
10141059,0,0,8,0,4,5,3
10141060,0,0,19,0,6,6,2
10141061,2,2,22,1,5,3,3
10141062,12,1,12,0,8,5,3
10141063,6,1,13,1,6,6,3
10141064,0,0,27,0,4,4,0
10141065,2,0,11,0,3,1,0
10141066,0,0,48,3,4,4,2
10141068,2,0,13,1,8,6,1
10141070,4,0,28,4,8,6,3
10141071,6,1,41,6,5,4,2
10151001,0,0,0,0,0,0,0
10151002,0,0,0,0,0,0,0
10151004,8,0,15,1,5,2,0
10151006,0,0,12,0,3,2,0
10151007,0,2,9,0,2,2,0
10151008,0,0,24,0,3,2,0
10151009,9,0,5,0,3,4,0
10151010,0,2,38,0,5,4,1
10151011,2,6,36,1,3,3,0
10151012,16,0,56,5,7,6,1
10151013,4,0,29,0,2,5,0
10151016,0,0,0,0,4,5,0
10151017,0,0,38,3,5,5,0
10151018,24,7,54,7,8,1,3
10151019,4,5,41,6,5,5,0
10151020,0,0,28,1,5,2,0
10151022,0,0,6,0,2,1,0
10151023,0,2,30,0,4,6,3
10151024,0,0,13,0,4,7,0
10151026,8,4,18,0,3,4,0
10151027,14,5,37,6,7,6,1
10151028,0,12,21,0,7,5,0
10151031,0,0,3,0,4,5,0
10151032,6,0,19,1,4,5,0
10151034,8,0,31,7,5,6,3
10151035,0,8,22,1,6,5,0
10151036,0,0,8,0,2,1,0
10151037,23,24,51,10,5,3,0
10151038,16,3,40,7,4,5,2
10151039,18,13,47,3,7,5,2
10151040,0,8,0,0,2,5,0
10151041,4,6,28,0,6,5,1
10151044,2,2,28,0,6,3,0
10151045,0,4,0,0,1,4,1
10151046,0,0,28,1,4,5,3
10151047,10,0,51,5,4,4,0
10151048,18,21,41,8,8,6,2
10151049,0,0,44,0,8,6,1
10151050,0,10,1,0,5,5,1
10151051,24,22,64,7,6,6,3
10151052,0,0,16,0,5,5,1
10151053,0,0,42,4,4,4,2
10151054,16,18,38,8,5,4,0
10151056,0,0,43,2,6,4,0
10151057,24,33,64,9,6,6,0
10151058,6,0,35,0,6,6,1
10151061,0,4,20,1,1,0,0
10181003,0,0,14,0,2,0,0
10181007,0,2,0,0,2,3,0
10181008,0,1,17,0,3,5,0
10181011,8,0,29,0,1,2,0
10181012,0,4,15,0,5,5,0
10181018,0,0,29,0,4,4,0
10181020,0,0,10,0,4,4,0
10181021,0,0,25,0,4,3,0
10181022,0,3,40,0,4,5,0
10181026,0,12,2,0,4,5,0
10181029,0,7,8,0,3,1,0
10181033,0,0,1,0,0,2,0
10181035,0,8,18,2,3,2,0
10181036,4,0,12,0,5,6,2
10181038,0,0,19,0,4,5,0
10181039,2,12,8,0,1,0,1
10181042,2,0,46,1,6,6,1
10181045,0,7,24,0,4,4,0
10181047,0,0,34,0,1,1,0
10181048,4,0,21,0,4,5,1
10181050,16,0,33,2,4,2,0
10181051,2,1,47,0,5,2,0
10181052,4,7,6,0,4,5,0
10181055,0,8,23,0,2,1,0
10181059,20,16,39,9,4,6,3
10181060,10,8,19,0,8,5,2
10181061,0,0,16,0,3,3,0
10181062,2,0,24,0,4,6,0
10181063,18,1,39,6,6,5,3
10181071,4,2,45,1,6,6,2
10181073,0,0,54,1,2,5,0
10181074,0,0,0,0,3,4,0
10181075,6,0,54,8,2,2,0
10181076,0,0,9,0,4,5,0
10181077,6,0,56,5,5,6,3
10181078,0,0,0,0,0,0,0
10181081,11,0,1,0,0,0,0
10181082,2,0,13,0,5,4,0
10181084,0,0,13,6,4,5,0
10181085,0,5,15,0,2,2,0
10181087,0,8,0,0,3,0,0
10201002,0,0,1,0,1,1,0
10201004,0,0,16,1,3,0,0
10201006,0,0,0,1,2,3,0
10201007,0,0,48,2,3,3,0
10201008,0,0,7,0,2,2,0
10201009,4,1,9,1,2,4,0
10201010,0,6,0,0,0,0,0
10201011,10,3,32,6,6,4,2
10201012,0,0,10,0,3,2,0
10201013,12,2,29,5,5,4,1
10201014,0,4,16,1,3,0,0
10201015,8,3,5,0,2,1,0
10201016,8,0,40,5,2,0,1
10201017,0,0,23,0,3,1,0
10201018,10,10,9,1,4,3,0
10201019,0,0,25,1,4,5,1
10201022,14,1,44,6,4,5,0
10201023,4,0,58,4,4,6,3
10201024,4,1,5,0,5,2,0
10201025,16,2,28,4,7,7,0
10201027,0,0,25,2,2,3,0
10201028,0,0,22,1,2,3,0
10201030,0,0,10,0,0,0,0
10201033,16,17,44,9,4,5,2
10201034,0,0,7,0,5,5,0
10201035,6,5,13,1,5,6,3
10201036,20,21,61,5,5,5,0
10201038,22,10,51,5,4,5,3
10201040,16,11,24,0,4,5,0
10201041,24,21,33,9,4,5,0
10201042,20,7,62,9,6,4,1
10201044,22,20,50,8,7,6,1
10201046,18,1,55,8,7,6,2
10201047,16,2,29,8,6,5,0
10201048,20,20,40,6,4,3,2
10201049,18,3,32,10,4,3,1
10201050,24,27,47,10,7,6,3
10201051,22,8,24,6,6,6,3
10201052,22,5,44,8,6,6,0
10201053,20,4,28,6,7,6,0
10201054,22,6,22,6,8,6,2
10201055,22,36,55,8,7,5,3
